	CDH3	ERBB2	TYMS	GREB1	OSR1	MYBL2	FAM83D	ESR1	FOXC1	NAT1
GSM2528153	-1.1549326785382217	0.2712952996089639	0.6518082047385897	-0.8616098817310861	-1.0507879653134629	1.95100837482376	1.0514509038257285	0.1510315829168528	-0.835723402371901	0.08808150453617498
GSM2530307	0.5088998869717779	1.3080800144994298	0.11552113745780483	0.26172992794043437	-0.7645962068631651	1.0419585098013286	0.4807297530776134	0.48488954601002654	0.5631352721564302	0.09782257839224774
GSM2530930	-0.3247956221472703	1.1985794819648603	0.924616864889028	-0.20270800370092426	2.0102536320561746	1.1575241120269129	-0.2575158526272686	0.8599050861616722	0.6417584092564707	0.05029450666138435
GSM2528276	1.2617675447470533	0.8448903839945934	-0.7991977052707026	1.7204843578979736	1.744128153511094	-0.9118191431572307	-0.818062721745411	0.5654244641397251	1.2655244657410663	0.2043497550095415
GSM2530667	-0.11632316447449804	0.2172949808459689	-0.9426097040802477	-1.0101771854434265	-0.8133115674451936	-0.9014211155620765	-1.0678281401692014	0.01377719712348098	-0.3806235794861947	1.157671607973377
GSM2530139	-1.2012546361259189	-1.2139007253210279	-1.2057978218203096	-0.06989905847463268	-0.8156904525645395	-1.0764221737298225	-1.003290426375086	-0.10954082991930458	-0.7528240151319147	-0.7644341250312442
GSM2528119	-1.071248252760655	-0.44335603754189684	-1.2875847617065888	-0.8977551997590639	0.034665002662152104	-1.2566134288556265	-1.117147481766738	-0.36071775698353525	-0.42879180268943484	0.6238670210377973
GSM2530052	0.0063064466620359645	0.2972233628344838	-0.5918769999817534	-0.6745050610633144	1.0623491801319618	-0.6380506461315857	-0.3886491192045005	-0.4699897286943582	0.5865237138781954	-0.10270494922198907
GSM2528330	-0.15743011732945103	0.8443331887210198	0.9872667944327808	-0.14254560893842483	0.46143205891230094	0.4720207698485244	1.749299731553325	1.1837832226175091	0.6715166192077019	-0.683336719030043
GSM2528727	0.4444248983411428	0.004457348592513191	-0.6588964970212337	0.05988922383682143	-0.9191349130901996	0.5423709530896262	-0.6252675052979108	0.004109834499342384	-0.04412241394331989	-0.07947245778904641
GSM2530178	2.3640449381848594	-0.01920423952650923	0.8302272092622667	-1.6981281583847538	-0.7296851968950084	2.071819558231308	2.168021312147601	-2.052868097665887	-0.20193299227497663	-1.3366343012867796
GSM2529611	0.4409212423998623	0.23011486234213535	-0.37907276753481906	-0.15596483599555402	1.957973867679724	-0.35401005011569514	-0.5913260119633239	0.11337520208537462	1.3807994787432825	0.7723409901025746
GSM2530415	-1.011521570059122	-0.14084953511676507	-1.0335949192353346	-1.6776427916958787	-1.0671634056145027	-1.0367006156184306	-1.1055283732180698	-0.8783913108735392	-0.8010802451591275	-1.216112981314965
GSM2530890	1.1177076588490265	-0.4045322577585241	-0.7649938110818343	-0.1516484697275541	1.850226431096089	-0.9672595583471948	-0.7566400117587231	-0.881521481770469	0.32945423855518574	-0.4354044996709228
GSM2530281	0.12075728185684036	-0.3479597468858616	-0.1327883283464057	0.5151541612065927	0.032900057788251245	0.3838049024777479	-0.15546466721921381	-0.028318449031229678	0.11507887214082714	0.33491948337971345
GSM2528468	0.191930742735174	2.1714193229170116	0.07665226671447922	-1.529042371752748	-0.5226036630963719	0.8499171049986927	0.2651788625338218	-1.8115061696209052	-0.4223254818558519	-1.482948740197463
GSM2528122	-0.7802790257559769	-0.5343984542631173	-0.7924066995787779	1.5064451461710147	-0.011386406444347612	-0.632965882325407	-0.09426869703380786	-0.1876289686167286	-0.19100726945293398	0.2772275336753364
GSM2529715	0.33458178081414003	0.2938338358009279	2.4803320326089184	1.5334587452847903	-0.025646608129943505	1.3300420480878077	2.087532258445918	1.332502967450148	3.39196129842868	1.0121891317376972
GSM2530579	1.2928835605476496	0.5117708860506297	-0.1543313130665601	1.0939112484028248	2.2603673526164147	-0.46827664103686173	-0.3574617065080438	0.6870112882163647	0.37209447671482576	0.022198793030541404
GSM2529767	-0.7920043981301863	-0.2842461938284653	0.2244819004212009	0.7753961757250546	-0.18135046850492031	-0.5726291202299043	-0.5605958891597349	1.2750554890797126	-0.23515144545257632	-0.035316170402767355
GSM2530102	0.5611533961307844	2.4066825464512527	-0.8351052647334828	-0.31657280728655274	-0.4190993871965149	0.3651781115745016	-0.00544380347015902	-0.35301489009103804	0.06305490486227916	-1.327526383719522
GSM2529679	-0.8873545725456005	-0.09749308894233139	1.5405600400454131	0.1543469620012675	0.027622687378396387	1.967012052106582	2.1029318699263158	1.322826059968987	0.53669543178339	0.9149962649410649
GSM2529351	0.4188218139842411	0.22463055015893216	0.20295548843474379	1.0563020742540463	0.6492799994116822	0.22807641989909763	-0.24632112429051575	-0.1268379470750619	0.2858344966853614	1.1881407788066545
GSM2528232	2.7977611731629892	0.5230904869477895	3.215649892691666	-1.135209858166568	2.6316970888512987	2.410704167006322	1.995882206178189	-2.2204817180001486	3.6821844169923192	-1.295056571090987
GSM2529058	0.5744865092581295	0.1210775532727133	-0.01778808031619506	-0.13494786934796682	0.8761990332451414	-0.5155708146670337	-0.2791869484274651	-0.4082090761084638	1.3171731308313743	0.9261345937940088
GSM2530315	2.6370257205872267	1.7535360047464283	0.15986294520440253	-1.3972399404892122	0.082196233492087	1.6878781732684687	1.3709779797763453	-2.200204869917181	0.24252911725285248	-1.1635606657855198
GSM2530160	0.29880435416916	-0.06319509492144193	-0.14655234729331654	-0.2218958061368573	0.5432602205198444	-0.15129455505421077	-0.09056326682354184	-0.276395196670793	-0.2902229931365703	1.0966255676098209
GSM2528170	-1.1271021017153653	-0.7691648907723901	-0.973604854173955	-0.5738304977641212	-0.3509702872251552	-0.9101462996690687	-0.9264015774454583	-0.13076414943127437	-0.6982273688123677	-0.05776566303128961
GSM2528596	0.5929415147730535	2.2648748801268868	-0.5883764436374734	-0.637796335379196	-0.34498380027111925	-0.2714271558234125	-0.039812802829315236	-1.232188826954946	-0.265712028061857	-0.9138939368424641
GSM2528937	1.5041466527614615	3.0430190316933423	-0.2228459091718798	-0.047923343814727674	0.14697625352348068	0.9986084934901855	0.6733801968248029	0.19484199577386685	-0.05389132600981899	-0.857538318190906
GSM2529201	0.5869789130809379	-0.0017809419244685315	-0.42791268765004586	0.7854340332972308	1.7205700924846492	-0.6771643302837332	-0.9482115165685001	0.1899733102008919	0.28624575231958926	0.7069551353971555
GSM2530259	-1.2980219922756617	0.9197915493726586	1.048234720755131	-1.0348305141851784	-0.6942440872578705	0.21483762762980027	0.7662774655323887	0.308524204699663	-0.5972467111706596	0.9771043678715775
GSM2529256	-0.0664231620672594	-0.23835552044987887	-0.17343511868081432	-0.11255863155307559	-0.5269696343188955	-0.5295480738203989	-0.7282970830074648	0.629762018016966	0.13810339392884086	-0.815964314207221
GSM2530188	-0.48424981184801325	-0.8989116148257986	-0.8266200373368684	-1.133124829305797	-0.47680303700346116	1.032855858528588	0.1556672930257143	-0.3913108924363872	-0.5550890731130556	-1.6150488655202206
GSM2529419	0.926355540212061	0.16214020861770798	-0.43778259127019475	1.5228196053366752	-0.49737963026046217	-0.46377302464600606	-0.6054321213645034	-0.832224299911392	-0.22477841311795832	-0.4928747938987181
GSM2530793	0.281985386534086	2.3107317661165783	1.905945585927228	1.276253944573633	0.16915117109748704	1.6467841216249448	2.2437929306743496	-0.32556950371370535	0.26838492512972506	-0.4915261456487347
GSM2528480	0.045382826971219474	-0.4851617219796007	0.6847056532083297	-1.0964404814493656	0.11475953982248671	1.138960775884237	0.7740079138941497	-2.002497166471633	2.5371944906653794	-1.3610499198076709
GSM2529448	1.775787486095601	0.43957584626927454	1.2886763371453118	1.5035444321300058	2.6476747828697413	0.5137678127447849	0.6208575467964793	0.33382280833092876	0.8432169892177741	0.9259874145655262
GSM2529465	0.4081913226315769	0.38728344715294816	0.5836110697145104	0.5071918728988009	-0.20571079551288415	0.6758177131152252	0.5386047608198375	1.1046481741062986	-0.14927366913814505	-0.3936985712789409
GSM2530950	0.47825918508323084	0.5349846981499828	1.4456277942729419	0.838961154432614	0.43044978258374267	1.3330809136131119	1.2362197373563444	1.0393206335631475	0.25704922675647307	1.4843678246972172
GSM2528547	-0.9344064113852103	-0.12600562133905677	0.3931070696179355	-1.1985559061590145	-1.0600647352986914	-0.5727832322369345	-0.296901488836316	0.11996762517549087	-0.5919167457969157	-0.7198917831999031
GSM2528101	-0.8037179756213433	-0.5272472552415339	0.32796801927217484	0.7052442059663931	-0.8954104256438112	1.3221396043294427	-0.039348774715897025	0.8064969656722966	-0.47677221800687797	0.23812529147495867
GSM2530832	-0.49229693293785415	0.4304708472968818	0.5042093859779402	0.5467403819681567	1.0090107902265044	-0.04267787754076599	0.2892986736064309	0.37827404742757786	0.4243213854678106	1.6874710579144896
GSM2529098	-0.37488038740844115	1.0893055701991492	-0.6278323638157709	1.2585947700834978	0.97888015856734	-0.8959362917882129	-0.4870802756585934	0.801123232808615	0.7725268914417441	1.4307046957266651
GSM2530906	-1.4072870120392311	-0.29460822265952336	-1.365278550489486	-1.6239819371500834	-0.8470659364606248	-1.0034044810030038	-0.8707864986071057	-0.6565970636368951	-0.7076757759686283	0.45791351133339114
GSM2528346	-0.36061654206618415	0.2771337039065528	1.3454317640685725	0.5860464464469781	0.5430711998381067	0.8190893809670952	0.5856069397740687	0.6389834431166568	0.29063910336714516	0.04947601551110739
GSM2528877	1.2238241944824917	0.5747033777290035	0.009832086239211967	0.5612893406242176	2.309892086949634	-0.6823401751610477	-0.3914788728395161	0.0473013160402195	1.6144186242184257	0.922295164098702
GSM2530529	-0.8095529872702765	0.34855921145152036	-0.6741473717715936	1.0584067684792218	-0.017639768574173084	-0.6575586381114565	-0.6181080931359635	-0.08591342112867205	-0.6398135569250659	0.9253618233840954
GSM2530252	-0.9240233220298596	0.3190884116284767	0.22651746778523105	0.1729803728421897	-0.8582393341192556	0.07937758840013781	0.48780685889622133	0.547817088246867	-0.5182480419835974	-0.21210742656767975
GSM2529523	-0.1581186536640832	0.8428621516392747	0.37675978621921397	0.3268163838194628	-0.1469596648277826	0.7012418402093227	0.5171819391231367	0.7531667086890402	-0.13739472172500788	0.5550482178623655
GSM2530698	-0.23502395957496222	0.21328590097029396	-0.14246375135491615	2.2618697591111743	0.5286188871629388	-0.6705388933694962	-0.5096672957518462	1.0650337799897918	-0.006266908517419047	-0.9901052244984304
GSM2529739	-0.3916970045430433	0.15711298024432993	-0.2541894359471451	1.2892890951555427	1.1069662115286756	-0.26002800631852163	-0.49232573008658337	-0.8618132759575743	-0.2130151925257179	1.0292124874061106
GSM2530714	2.583547420205387	0.1351366351718554	2.319322708561097	-1.1532880069243279	3.6234575838398313	2.3160396034007307	2.7306138317392	-1.651270767225048	2.66424311213475	-1.4915186111657626
GSM2530483	1.9059680636060832	2.967277864917178	0.7641342388084549	1.8916237910977234	-0.08429057870103128	1.6742295037826151	3.8977324064467695	-0.03105935084676747	-0.2212090754826621	-0.12997784530998205
GSM2528771	-0.5287995798367134	-0.4712828316623421	-0.19909958377593523	0.37929763646815545	-0.6332600028527303	0.3435306891041782	-0.9386640244017493	-0.2229010144640906	-0.5183596239974003	0.3793358580411714
GSM2529357	0.3994156845315687	0.11468247483202428	-0.26431877230182316	0.38777830690881043	0.4675055703849508	-0.7306994009802079	-0.6259292873614642	-0.15667314877807456	0.5861199884972353	-0.1421580220751071
GSM2530432	0.8014765655722778	0.039609582623895606	-0.03361567352402417	-0.5628479198013902	-0.2591828860500208	0.4010983057709066	0.20567932743091735	-0.4750006189554919	0.05880061691835489	-0.2136725329218336
GSM2529807	0.726744101302059	1.97997748798284	-0.18725799431631704	0.13215994701702252	-0.8579477025120029	0.4540565364555901	0.7479063231827409	-0.1814456031116485	-0.5370831700380877	-1.4747786934492055
GSM2529366	-0.7667832397427934	-0.6653025851930573	-0.10790681919110216	0.28874712662918844	-0.8020467935298955	0.3160506934799479	0.3802931495252025	0.19177416078379197	-0.45779525221077066	0.6127857993245422
GSM2530145	-1.0222575560526523	-0.3823344215879465	1.4997194383439745	-1.5864707793079096	2.0017518876574543	-0.16187347026771284	1.1984398814028627	-2.3116607549981096	1.0795961011279511	-1.6953847658626744
GSM2529497	-0.7905796480678589	1.6846149413337363	-1.2963203407192143	-1.1724601208554928	-0.8897096565185396	-0.6810094184657234	-0.8395841030767738	-2.2973486228047517	-0.763652653655932	-1.6452228131322135
GSM2529605	0.5609303439567555	0.8994959686769977	2.861371173502509	2.8504500990948145	-0.570548064088789	1.327551951658547	1.9322521089381284	1.260631731794392	0.2806719195245962	-1.0559378602344673
GSM2531098	-1.1541657456795555	0.4800589057816714	0.1145951073104447	0.9349560251583776	-0.9074381747741216	-0.3522674381961916	0.024539297133059496	0.8769274671860137	-0.5232492150852289	0.17542635938372175
GSM2528275	0.12635888280284882	-0.12536990394673014	0.7258483039237958	-0.44061757389638084	1.2602951974812346	0.23779488369264784	-0.12103726399805857	0.12260918015839033	0.811206924268687	0.027589590996358347
GSM2530965	-0.5003220361486972	-0.4674071415907736	-0.1706385843456168	0.42641587280845433	-0.41324819600970075	-0.34802928664578503	-0.5285533721488165	0.04055638000812637	-0.08188751393448228	-0.22799897276430692
GSM2528280	1.0656035131777473	0.12498630653226561	-0.5686507095163867	0.024984555154014165	2.1798978129822473	-0.46328836886024705	-0.3288978709254863	0.529293854807127	0.985507675081329	1.059611046809642
GSM2528268	-0.021542375115604355	-0.049267817654118515	-0.33366875006909413	-0.9405139823515986	0.7370464160054313	-0.3092665457911883	-0.5070570916491368	0.22783251075656322	0.6882631966913377	0.05127442821358097
GSM2529750	-0.30054345766208446	-0.2475272341842764	0.4727010705486442	1.1789377029516825	-0.5869802315619642	-0.2606319949041244	-0.6763016017152949	0.3196183718454836	0.01054533931420353	0.23465306910986658
GSM2528370	0.5027782182437356	0.8662234987739967	-0.18488822184171388	0.5500931822311576	-0.9023024056005272	-0.6264070504131851	-0.7657033497062196	0.7013563041532184	0.5177748164474507	0.7279844766073477
GSM2529055	3.216625324261649	1.0015665219351113	3.003189240016799	-0.9209117566408328	1.8623643436272432	2.5870885125166483	2.7668797076143177	-1.8520317295545463	2.663983944844223	-1.2298110898460692
GSM2530241	1.1602395586879626	-0.11649911067639776	-0.624029089361398	1.5627515784093977	1.3241349772912632	-0.0867482491592456	-0.11636520285355638	0.5915538444860423	-0.49352241391183616	-0.6577895439139942
GSM2528510	0.5564574796914338	-1.825155644475635	0.06232643454975403	-1.6065790297363607	-0.9951890384173018	0.9587729532438108	0.5406229371473904	-2.272138036375969	0.6181759079495472	-1.5403770077665901
GSM2528257	-0.2612505479758115	-0.3664934210797699	0.7558776332419666	0.3705872891693225	-0.25199684062126265	-0.18262261044189879	-0.05182777464781734	0.06642923321091766	-0.0992393614283339	1.0421501357968508
GSM2529810	-0.9683331821508929	0.3561966012541665	-0.31433360058424653	1.0955591304710484	0.8093618092276919	-0.0498843146675692	-0.3684106357952849	0.3757402106336814	0.4302254544850888	-0.24687078057881473
GSM2529259	1.0218454861512158	0.24090569360705072	-0.4573869051043617	1.1961068103698684	1.1475926174147346	-0.6293330639458843	-0.39018410045038077	-0.4239219084663386	0.43915669184928974	-1.3684642492150878
GSM2528384	-1.0919729378129635	-1.786312920233934	-0.8834655114023264	-1.1194710912618209	-0.7098120275399251	-0.9118544378555824	0.6135308208845407	-0.3378665306785901	-0.2902153450153161	-1.2628712622401645
GSM2531345	1.8948214320163281	2.074763196355494	-0.23307717339361714	-1.2028091885287713	-0.3219307394351662	0.4601734168404847	0.48209292594625447	-1.2423337197509712	-0.15252908554552594	-0.7222752408564559
GSM2529398	1.2347259719084631	0.7232419145405699	0.1890627441240341	-0.17102561785241535	0.35836615210676664	1.394253303638491	1.2034971740365357	0.7787974492840044	0.35538574987744903	0.7754787812457464
GSM2530258	-1.3939188787396637	-0.7226698714970101	0.533391979150507	-0.32435675011951265	-1.0038624437078834	0.3141702781077825	0.2130971965196865	0.45275887750815025	-1.0128887498997354	-0.01209828046104286
GSM2531188	-0.9153821707328683	-0.3640693572129458	0.005186720368412639	0.6401705717817459	-0.23623483558421265	-0.11933724445465864	0.06640942455205609	0.292369797436835	-0.4780771920752363	0.055479976500155986
GSM2530850	1.7218814825445867	-1.4079880620524494	0.6287560183027566	-1.6764196440728232	0.3059980039625817	0.07937518321621946	0.764897804875458	-2.328472983119985	2.300757123478962	-1.678290869377482
GSM2529496	-0.4515911725873289	-0.9586464656155733	0.17760025971955137	-0.6185648478261627	-0.33746460691953656	-0.5685270854886088	-0.6140284153002148	0.3590854775643557	-0.5864894327445836	0.6393558325563944
GSM2529885	1.9168315096023627	-0.5829922974930819	1.1224221374270194	-1.3236786958775575	0.5412265267653352	1.2880353667983246	0.6651159853852656	-1.6959324252832886	2.5561510116116453	-1.340499583635389
GSM2529607	-0.25007457855580145	-0.3382308201453964	0.11651034625185154	0.03498672300953845	0.06829315460645824	0.6169051819534107	0.6510829768247713	0.6797659361411539	0.07374390434551355	1.4968832944085304
GSM2528494	-0.786886376160925	-0.881385216894807	-1.4242101830466396	0.4670503995283791	-0.545508554098881	-1.091629371366951	-0.9077167411672741	0.045638426416049545	-0.8427456573722246	-0.8800268708864389
GSM2530216	-0.1610379437336671	-0.6405950767653111	-1.1163995116735672	-0.8561202656498703	-0.00345121256051319	-0.856102977323307	-0.9323521348689031	0.10666506584378987	-0.1354408132796218	0.30074641068370833
